Timestamp,Human readable date,e00fce6872359b9131374b7c_tinovi-calibrated,context_e00fce6872359b9131374b7c_tinovi-calibrated
1566748814196,2019-08-25 10:00:14,29.659999999999997,{}
1566750615185,2019-08-25 10:30:15,29.86,{}
1566754219619,2019-08-25 11:30:19,30.099999999999994,{}
1566756022481,2019-08-25 12:00:22,30.020000000000003,{}
1566756052401,2019-08-25 12:00:52,30.020000000000003,{}
1566761414629,2019-08-25 13:30:14,30.06,{}
1566763213649,2019-08-25 14:00:13,29.979999999999997,{}
1566765017962,2019-08-25 14:30:17,29.86,{}
1566765046400,2019-08-25 14:30:46,29.86,{}
1566765076364,2019-08-25 14:31:16,29.86,{}
1566768621483,2019-08-25 15:30:21,29.62,{}
1566770418506,2019-08-25 16:00:18,29.5,{}
1566772220032,2019-08-25 16:30:20,29.42,{}
1566774019182,2019-08-25 17:00:19,29.299999999999997,{}
1566775818161,2019-08-25 17:30:18,29.179999999999996,{}
1566777622201,2019-08-25 18:00:22,29.099999999999998,{}
1566779419707,2019-08-25 18:30:19,28.859999999999996,{}
1566781220644,2019-08-25 19:00:20,28.9,{}
1566783017805,2019-08-25 19:30:17,28.779999999999994,{}
1566784826791,2019-08-25 20:00:26,28.62,{}
1566786618466,2019-08-25 20:30:18,28.62,{}
1566788417982,2019-08-25 21:00:17,28.659999999999997,{}
1566790219622,2019-08-25 21:30:19,28.499999999999996,{}
1566793817114,2019-08-25 22:30:17,28.459999999999997,{}
1566797416739,2019-08-25 23:30:16,28.299999999999997,{}
1566799214871,2019-08-26 00:00:14,28.22,{}
1566801014022,2019-08-26 00:30:14,28.18,{}
1566801044730,2019-08-26 00:30:44,28.18,{}
1566801073749,2019-08-26 00:31:13,28.18,{}
1566804615613,2019-08-26 01:30:15,28.139999999999997,{}
1566808215878,2019-08-26 02:30:15,28.02,{}
1566808245195,2019-08-26 02:30:45,28.02,{}
1566819016099,2019-08-26 05:30:16,30.14,{}
1566820813751,2019-08-26 06:00:13,30.06,{}
1566822613947,2019-08-26 06:30:13,30.14,{}
1566822643771,2019-08-26 06:30:43,30.14,{}
1566822673722,2019-08-26 06:31:13,30.14,{}
1566829816468,2019-08-26 08:30:16,30.14,{}
1566833414840,2019-08-26 09:30:14,30.179999999999996,{}
1566833445054,2019-08-26 09:30:45,30.179999999999996,{}
1566833474756,2019-08-26 09:31:14,30.179999999999996,{}
1566837042193,2019-08-26 10:30:42,30.42,{}
1566838813758,2019-08-26 11:00:13,30.94,{}
1566840615369,2019-08-26 11:30:15,30.94,{}
1566842414390,2019-08-26 12:00:14,30.899999999999995,{}
1566844214145,2019-08-26 12:30:14,30.94,{}
1566846015161,2019-08-26 13:00:15,30.820000000000004,{}
1566847815256,2019-08-26 13:30:15,30.779999999999998,{}
1566847844748,2019-08-26 13:30:44,30.779999999999998,{}
1566851416271,2019-08-26 14:30:16,30.740000000000002,{}
1566851446288,2019-08-26 14:30:46,30.740000000000002,{}
1566853214052,2019-08-26 15:00:14,30.699999999999996,{}
1566855014168,2019-08-26 15:30:14,30.54,{}
1566856814651,2019-08-26 16:00:14,30.499999999999993,{}
1566858615314,2019-08-26 16:30:15,30.42,{}
1566860413534,2019-08-26 17:00:13,30.34,{}
1566862215335,2019-08-26 17:30:15,30.220000000000002,{}
1566864012925,2019-08-26 18:00:12,30.06,{}
1566865835642,2019-08-26 18:30:35,29.979999999999997,{}
1566869415900,2019-08-26 19:30:15,29.9,{}
1566871214675,2019-08-26 20:00:14,29.82,{}
1566873014127,2019-08-26 20:30:14,29.779999999999994,{}
1566874814746,2019-08-26 21:00:14,29.74,{}
1566876614469,2019-08-26 21:30:14,29.659999999999997,{}
1566878428053,2019-08-26 22:00:28,29.62,{}
1566880216035,2019-08-26 22:30:16,29.54,{}
1566882013481,2019-08-26 23:00:13,29.459999999999997,{}
1566883816225,2019-08-26 23:30:16,29.459999999999997,{}
1566885613404,2019-08-27 00:00:13,29.379999999999995,{}
1566887415736,2019-08-27 00:30:15,29.379999999999995,{}
1566889214850,2019-08-27 01:00:14,29.379999999999995,{}
1566891013734,2019-08-27 01:30:13,29.259999999999998,{}
1566892814946,2019-08-27 02:00:14,29.34,{}
1566894614913,2019-08-27 02:30:14,29.179999999999996,{}
1566896415161,2019-08-27 03:00:15,29.259999999999998,{}
1566898214696,2019-08-27 03:30:14,29.179999999999996,{}
1566900014009,2019-08-27 04:00:14,29.179999999999996,{}
1566901816396,2019-08-27 04:30:16,29.099999999999998,{}
1566903613238,2019-08-27 05:00:13,29.14,{}
1566905416650,2019-08-27 05:30:16,29.14,{}
1566909015112,2019-08-27 06:30:15,29.059999999999995,{}
1566910813050,2019-08-27 07:00:13,29.099999999999998,{}
1566912614480,2019-08-27 07:30:14,28.979999999999993,{}
1566914419683,2019-08-27 08:00:19,29.020000000000003,{}
1566916213038,2019-08-27 08:30:13,29.099999999999998,{}
1566918015966,2019-08-27 09:00:15,29.099999999999998,{}
1566919814810,2019-08-27 09:30:14,29.059999999999995,{}
1566921615512,2019-08-27 10:00:15,28.9,{}
1566923427326,2019-08-27 10:30:27,28.859999999999996,{}
1566925214321,2019-08-27 11:00:14,28.939999999999998,{}
1566927015883,2019-08-27 11:30:15,29.020000000000003,{}
1566928813946,2019-08-27 12:00:13,29.059999999999995,{}
1566930615347,2019-08-27 12:30:15,29.059999999999995,{}
